CWE190_Integer_Overflow_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE190_Integer_Overflow__char_fscanf_square_41.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_31.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_53a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_15.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_06.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_31.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_12.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_06.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_68a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_53a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_72a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_53a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_74a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_33.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_73a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__char_fscanf_add_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_03.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_12.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_21.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_15.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_31.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_06.c,Memory leak,Dead assignment,Fail
