CWE401_Memory_Leak_s02

Total files, 966

Files not reported, 774

Total OKs, 27, 2.79503105590062%
Total Fails, 165, 17.0807453416149%

File, Expected Bugs, Found Bugs, Bug was found?
CWE401_Memory_Leak__new_struct_twoIntsStruct_31.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_int64_t_45.cpp,Memory leak,Dead initialization;Stack address stored into global variable,Fail
CWE401_Memory_Leak__new_twoIntsStruct_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_TwoIntsClass_63b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_struct_twoIntsStruct_33.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_TwoIntsClass_64b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_int64_t_66b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_struct_twoIntsStruct_34.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_twoIntsStruct_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_char_68b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_twointsStruct_68b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_TwoIntsClass_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_TwoIntsClass_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_struct_twoIntsStruct_66b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_struct_twoIntsStruct_67b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_int_63b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__strdup_char_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_int_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__strdup_char_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_struct_twoIntsStruct_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_TwoIntsClass_67b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_TwoIntsClass_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_char_32.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_struct_twoIntsStruct_67b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_char_63b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_int64_t_31.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__strdup_char_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
