CWE122_Heap_Based_Buffer_Overflow_s11

Total files, 338

Files not reported, 152

Total OKs, 43, 12.7218934911243%
Total Fails, 143, 42.3076923076923%

File, Expected Bugs, Found Bugs, Bug was found?
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_14.c,Memory leak,Dereference of null pointer;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_16.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_08.cpp,Memory leak,Memory leak;Allocator sizeof operand mismatch;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_03.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_32.cpp,Memory leak,Assigned value is garbage or undefined;Dead initialization;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_07.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_04.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_18.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_73a.cpp,Memory leak,Dead initialization;Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_11.cpp,Memory leak,Assigned value is garbage or undefined;Dead initialization;Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_21.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_05.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_11.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_65a.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_62b.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_83_bad.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_33.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_65a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_02.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_45.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_41.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_67a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_44.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_67a.cpp,Memory leak,Dead initialization;Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_08.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_45.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_84_bad.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_15.cpp,Memory leak,Memory leak;Allocator sizeof operand mismatch;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_31.cpp,Memory leak,Memory leak;Allocator sizeof operand mismatch;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_15.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_31.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_83_bad.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_33.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_64a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_13.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_12.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_64a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_31.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_17.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_81a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_41.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_09.cpp,Memory leak,Assigned value is garbage or undefined;Dead initialization;Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_32.c,Memory leak,Dead initialization;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_32.c,Memory leak,Dead initialization;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_44.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_14.cpp,Memory leak,Assigned value is garbage or undefined;Memory leak;Allocator sizeof operand mismatch;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_66a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_51a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_54a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_68a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_22b.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_11.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_13.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_03.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_53a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_01.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_12.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_21.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_68a.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_63a.cpp,Memory leak,Memory leak;Allocator sizeof operand mismatch;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_11.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_52a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_32.c,Memory leak,Dead initialization;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_66a.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_63a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_07.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_72a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_82a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_44.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_67a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_61b.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_22b.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_67a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_52a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_08.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_83_bad.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_16.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_52a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_34.c,Memory leak,Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_09.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_53a.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_05.c,Memory leak,Dereference of null pointer;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_84_bad.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_45.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_73a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_64a.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_09.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_22b.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_43.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_17.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_16.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_54a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_66a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_68a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_54a.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_82a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_73a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_65a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_10.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_74a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_02.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_14.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_41.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_51a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_10.cpp,Memory leak,Assigned value is garbage or undefined;Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_06.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_33.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_04.cpp,Memory leak,Dead initialization;Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_06.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_02.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_16.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_10.c,Memory leak,Dereference of null pointer;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_18.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_13.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_42.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_22a.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_66a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_08.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_74a.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_34.c,Memory leak,Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_65a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_17.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_81a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_42.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_51a.cpp,Memory leak,Memory leak;Allocator sizeof operand mismatch;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_82a.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_52a.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_05.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization;Assigned value is garbage or undefined,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_73a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_64a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_61b.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_15.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_54a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_03.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_74a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_03.cpp,Memory leak,Dead initialization;Memory leak;Allocator sizeof operand mismatch,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_53a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_17.cpp,Memory leak,Memory leak;Allocator sizeof operand mismatch;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_45.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_61b.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_06.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_72a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_13.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_18.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_33.cpp,Memory leak,Dead assignment;Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_72a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_81a.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_62b.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_01.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_12.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__placement_new_72a.cpp,Memory leak,Dead initialization;Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_14.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_21.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_34.c,Memory leak,Allocator sizeof operand mismatch;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_63a.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_42.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_09.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_04.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_84_bad.cpp,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__placement_new_06.cpp,Memory leak,Allocator sizeof operand mismatch;Memory leak;Dead initialization,OK
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_44.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_07.c,Memory leak,Allocator sizeof operand mismatch;Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_18.c,Memory leak,Allocator sizeof operand mismatch,Fail
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_63a.c,Memory leak,Allocator sizeof operand mismatch,Fail
