CWE121_Stack_Based_Buffer_Overflow_s03

Total files, 945

Files not reported, 633

Total OKs, 0, 0%
Total Fails, 312, 33.015873015873%

File, Expected Bugs, Found Bugs, Bug was found?
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_68a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_68a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_10.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_12.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_13.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_07.c,Memory leak,Uninitialized argument value;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_02.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_08.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_14.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_05.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_18.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_07.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_32.c,Memory leak,Dead initialization;Assigned value is garbage or undefined,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_44.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_02.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_72a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_82a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_52a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_07.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_10.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_74a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_02.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_16.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_13.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_18.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_31.c,Memory leak,Out-of-bound array access;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_08.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_65a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_09.c,Memory leak,Dereference of undefined pointer value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_06.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_34.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_32.c,Memory leak,Dead initialization;Assigned value is garbage or undefined,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_14.c,Memory leak,Dead initialization;Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_82a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_52a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_18.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_08.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_17.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_09.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_64a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_18.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_05.c,Memory leak,Uninitialized argument value;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_72a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_17.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_10.c,Memory leak,Dead initialization;Uninitialized argument value;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_10.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_41.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_14.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_73a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_34.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_07.c,Memory leak,Uninitialized argument value;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_10.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_15.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_13.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_09.c,Memory leak,Out-of-bound array access;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_45.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_11.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_41.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_41.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_13.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_16.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_07.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_44.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_44.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_74a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_05.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_14.c,Memory leak,Uninitialized argument value;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_16.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_11.c,Memory leak,Out-of-bound array access;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_03.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_72a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_31.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_53a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_03.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_11.c,Memory leak,Dead initialization;Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_63a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_04.c,Memory leak,Out-of-bound array access;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_02.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_16.c,Memory leak,Out-of-bound array access;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_05.c,Memory leak,Uninitialized argument value;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_07.c,Memory leak,Dereference of undefined pointer value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_52a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_03.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_01.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_07.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_06.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_16.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_33.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_74a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_53a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_08.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_17.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_17.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_09.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_11.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_72a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_13.c,Memory leak,Out-of-bound array access;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_07.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_09.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_53a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_01.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_05.c,Memory leak,Dead initialization;Uninitialized argument value;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_12.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_07.c,Memory leak,Out-of-bound array access;Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_03.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_05.c,Memory leak,Out-of-bound array access;Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_67a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_82a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_07.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_06.c,Memory leak,Out-of-bound array access;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_17.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_31.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_08.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_12.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_16.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_65a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_67a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_05.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_12.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_11.c,Memory leak,Uninitialized argument value;Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_72a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_67a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_45.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_63a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_01.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_10.c,Memory leak,Out-of-bound array access;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_74a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_65a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_06.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_14.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_44.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_01.c,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_05.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_68a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_11.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_08.c,Memory leak,Out-of-bound array access;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_44.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_11.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_53a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_32.c,Memory leak,Dead initialization;Assigned value is garbage or undefined,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_41.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_14.c,Memory leak,Uninitialized argument value;Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy_73a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_33.cpp,Memory leak,Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_65a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_41.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_12.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_15.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_65a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_74a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_41.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_17.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy_34.c,Memory leak,Dead initialization,Fail
