CWE369_Divide_by_Zero_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE369_Divide_by_Zero__int_fgets_modulo_51a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_65a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_81a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_divide_82a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_connect_socket_82a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_66a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_listenSocket_18.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_listenSocket_33.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_67a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_04.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_65a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_18.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_listenSocket_04.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_82a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_66a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_51a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_15.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_04.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_45.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_divide_16.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fscanf_74a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_15.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_connect_socket_18.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_81a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_72a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_04.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_connect_socket_81a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_31.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_41.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_72a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fscanf_72a.cpp,Division by zero,Dead assignment,Fail
