CWE401_Memory_Leak_s01

Total files, 916

Files not reported, 470

Total OKs, 333, 36.353711790393%
Total Fails, 113, 12.3362445414847%

File, Expected Bugs, Found Bugs, Bug was found?
CWE401_Memory_Leak__int_calloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_malloc_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__int_calloc_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_34.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__char_realloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_67b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_calloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_33.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__char_calloc_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_realloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_32.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int_malloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_char_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_34.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__char_calloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_malloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_realloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_67b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_char_68b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_malloc_68b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_12.cpp,Memory leak,Bad free,Fail
CWE401_Memory_Leak__int64_t_malloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_45.c,Memory leak,Stack address stored into global variable;Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_33.cpp,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_realloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_malloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_67b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_12.c,Memory leak,Memory leak;Bad free,OK
CWE401_Memory_Leak__new_array_char_66b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_calloc_42.c,Memory leak,Dead assignment;Return of address to stack-allocated memory;Memory leak,OK
CWE401_Memory_Leak__char_realloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int64_t_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_12.c,Memory leak,Bad free;Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_12.c,Memory leak,Bad free;Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_45.c,Memory leak,Stack address stored into global variable;Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int64_t_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_char_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_42.c,Memory leak,Dead assignment;Return of address to stack-allocated memory;Memory leak,OK
CWE401_Memory_Leak__char_realloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_33.cpp,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int_malloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_33.cpp,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_malloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
CWE401_Memory_Leak__new_array_char_32.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_34.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_68b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_malloc_32.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_calloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_malloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_malloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_45.c,Memory leak,Dead initialization;Stack address stored into global variable,Fail
CWE401_Memory_Leak__malloc_realloc_int64_t_12.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
CWE401_Memory_Leak__malloc_realloc_int_12.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_45.c,Memory leak,Dead initialization;Stack address stored into global variable,Fail
CWE401_Memory_Leak__char_malloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_char_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_42.c,Memory leak,Dead assignment;Return of address to stack-allocated memory;Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_68b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_malloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_31.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_31.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__char_realloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_calloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_realloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_33.cpp,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_12.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__int_malloc_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_45.c,Memory leak,Dead initialization;Stack address stored into global variable,Fail
CWE401_Memory_Leak__malloc_realloc_char_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_33.cpp,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int64_t_realloc_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_char_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_33.cpp,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int64_t_malloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_char_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_realloc_32.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int64_t_malloc_32.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__int_calloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_malloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_12.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__int_malloc_31.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__char_malloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_33.cpp,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_malloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_67b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_calloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_31.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_42.c,Memory leak,Memory leak;Return of address to stack-allocated memory;Dead assignment,OK
CWE401_Memory_Leak__int_realloc_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_char_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_32.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int_calloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__char_malloc_67b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_31.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_67b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_68b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_calloc_21.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_45.c,Memory leak,Stack address stored into global variable;Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__int_calloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_10.c,Memory leak,Memory leak,OK
