CWE369_Divide_by_Zero_s02

Total files, 574

Files not reported, 335

Total OKs, 54, 9.40766550522648%
Total Fails, 185, 32.2299651567944%

File, Expected Bugs, Found Bugs, Bug was found?
CWE369_Divide_by_Zero__int_listen_socket_modulo_41.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_modulo_21.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_listen_socket_modulo_65a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_zero_divide_72a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_rand_modulo_04.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_zero_divide_16.c,Division by zero,Division by zero;Dead assignment,OK
CWE369_Divide_by_Zero__int_zero_modulo_43.cpp,Division by zero,Division by zero,OK
CWE369_Divide_by_Zero__int_fscanf_modulo_68a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_modulo_03.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_listen_socket_divide_68a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_modulo_74a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_rand_modulo_52a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_zero_divide_51a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_zero_divide_09.c,Division by zero,Division by zero,OK
CWE369_Divide_by_Zero__int_fscanf_modulo_31.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_zero_modulo_05.c,Division by zero,Division by zero,OK
CWE369_Divide_by_Zero__int_zero_divide_42.c,Division by zero,Division by zero,OK
CWE369_Divide_by_Zero__int_fscanf_modulo_72a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_listen_socket_divide_51a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_modulo_33.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_zero_modulo_45.c,Division by zero,Dead assignment;Division by zero,OK
CWE369_Divide_by_Zero__int_zero_modulo_81a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_modulo_12.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_zero_divide_31.c,Division by zero,Dead assignment;Division by zero,OK
CWE369_Divide_by_Zero__int_rand_modulo_41.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_listen_socket_divide_45.c,Division by zero,Dead assignment,Fail
