CWE191_Integer_Underflow_s02

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE191_Integer_Underflow__int_connect_socket_sub_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_72a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int_fgets_sub_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_72a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int_fscanf_sub_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_72a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_72a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_72a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_18.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int_fscanf_sub_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_73a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_82a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_81a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_72a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_72a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_44.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_06.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_81a.cpp,Memory leak,Dead assignment,Fail
