CWE122_Heap_Based_Buffer_Overflow_s06

Total files, 886

Files not reported, 616

Total OKs, 30, 3.38600451467269%
Total Fails, 240, 27.0880361173815%

File, Expected Bugs, Found Bugs, Bug was found?
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_53a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_01.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_06.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_16.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_10.c,Memory leak,Argument with 'nonnull' attribute passed null;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_16.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_81a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_33.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_73a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_45.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_33.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_74a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_01.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_03.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_12.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_21.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_04.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_73a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_21.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_33.cpp,Memory leak,Memory leak;Dead assignment,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_06.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_02.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_73a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_18.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_82a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_03.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_44.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_03.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_16.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_13.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_41.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_41.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_41.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_08.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_34.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_33.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_53a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_06.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_65a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_51a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_22a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_33.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_81a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_14.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_12.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_54a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_11.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_45.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_03.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_34.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_10.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_02.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_21.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_12.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_18.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_44.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_01.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_72a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_81a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_67a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_82a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_73a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_22a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_31.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_45.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_54a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_42.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memcpy_10.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_51a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_14.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memcpy_09.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_68a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_73a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_08.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_02.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_74a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_15.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_10.c,Memory leak,Argument with 'nonnull' attribute passed null;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_82a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_82a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_67a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_65a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_07.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_66a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_54a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_01.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_21.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_33.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_02.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_03.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_16.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_21.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_03.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_42.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_18.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_34.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_05.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_03.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_53a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_09.c,Memory leak,Memory leak;Argument with 'nonnull' attribute passed null,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_44.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_34.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_72a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_54a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_04.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_45.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_32.c,Memory leak,Out-of-bound array access;Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_17.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_15.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_82a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_22a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_04.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_13.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_45.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_32.c,Memory leak,Dead initialization;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_02.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_02.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_31.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_12.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_41.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_74a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_31.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_67a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_02.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_18.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_68a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_15.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_66a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memcpy_34.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_16.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_74a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_06.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_06.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_12.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_12.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memcpy_14.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_31.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_41.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_13.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memcpy_05.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_06.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_52a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_67a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_72a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_52a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_16.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_21.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_09.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_15.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_31.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_04.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_14.c,Memory leak,Memory leak;Argument with 'nonnull' attribute passed null,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_53a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_06.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_33.cpp,Memory leak,Out-of-bound array access;Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_04.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_01.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_18.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_14.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_02.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_06.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_05.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_81a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_31.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_72a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_51a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_34.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_68a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_33.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_65a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_01.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_15.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_66a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_43.cpp,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_65a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_52a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_15.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_22a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_01.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_09.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_12.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_74a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_22a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_31.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_65a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_04.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_34.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_52a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_44.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_67a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_07.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_44.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_45.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_34.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_66a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_34.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_53a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_31.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_04.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_68a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__CWE135_11.c,Memory leak,Argument with 'nonnull' attribute passed null;Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_21.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_72a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_rand_16.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_81a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_33.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_73a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_18.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_68a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_54a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memcpy_07.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_large_53a.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_44.c,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_72a.cpp,Memory leak,Dead assignment,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memcpy_13.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_33.cpp,Memory leak,Dead assignment,Fail
